1,1.4142135623730951
2,1.118033988749895
3,1.0728745499052263
4,0.9982807761652449
5,0.935561578263699
6,0.937880418476777
7,0.93361647976603
8,0.9257028554964717
9,0.9352294921972157
10,0.9326207227033969
11,0.9373365539558602
12,0.9451023546194931
13,0.9454296246555456
14,0.9457383387295487
15,0.9481124263695601
16,0.9507207248987017
17,0.9507911418962846
18,0.9540234459745803
19,0.9570567233942078
20,0.9577200087650658
21,0.9588018363141679
22,0.9623311236266567
23,0.9628345548323785
24,0.9617750334773923
25,0.9637685100261657
26,0.9638355101383518
27,0.9647744466812277
28,0.9659286875330909
29,0.9661352819035183
30,0.9676832293386926
31,0.9686143604219714
32,0.9685522576205725
33,0.9684790597762989
34,0.9692423075964219
35,0.9696004497688154
36,0.9707175162233703
37,0.9713036512080117
38,0.9709050534408464
39,0.9716120344029563
40,0.9725907797598292
41,0.9722199877694845
42,0.9723654979744648
43,0.9732265799292731
44,0.9729993549785213
45,0.9737343613350398
46,0.9743770810024581
47,0.9740926993303323
48,0.9747862359026365
49,0.9749747708031667
50,0.9751547052880579
51,0.9755779294144576
52,0.9752549015979306
53,0.9751674650895485
54,0.9758024518304168
55,0.9761189797918352
56,0.9759145147352241
57,0.9763114599116212
58,0.9769289498659581
59,0.9771248721534944
60,0.9772524671462929
61,0.977241968424041
62,0.9771547620287441
63,0.977524593451875
64,0.978172335108478
65,0.9780267303922835
66,0.9779158986049937
67,0.9782297898499123
68,0.9781399771958817
69,0.9780714889727764
70,0.9782082559745411
71,0.9783994815010433
72,0.978776398681894
73,0.9791547428863683
74,0.9789647813881388
75,0.9790094356973221
76,0.9794947806771744
77,0.9793673080918127
78,0.9797906236800318
79,0.9799420128849581
80,0.9792974704920191
81,0.9795848996392639
82,0.9799399985485515
83,0.9796740815787909
84,0.9797663672384364
85,0.9800379574550582
86,0.980025949848779
87,0.980458967505486
88,0.9805414892865172
89,0.9800654709250143
90,0.9803849403671315
91,0.98081038725243
92,0.9808814362512138
93,0.9809235301970445
94,0.980853688862272
95,0.9807671779506324
96,0.981035849609842
97,0.9809922049034749
98,0.9805275645601633
99,0.9809465772200088
100,0.9812763437243122
101,0.9812510835786808
102,0.9814117685640129
103,0.9813774172438574
104,0.981306996266341
105,0.9815087553514763
106,0.9818670253970483
107,0.9816872469333677
108,0.9814966020456188
109,0.981771668654517
110,0.9817603071829447
111,0.9816737397223128
112,0.9817353797862752
113,0.9817478176861512
114,0.9819527517874237
115,0.9822695337539893
116,0.9819016096228406
117,0.9817641636158976
118,0.9821308236661009
119,0.9822278551872392
120,0.9825930295927575
